name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase
Ampara,2012-05-19,32.9,27.2,30.3,41.4,31.4,37.5,25.8,77.59,8.3,134.7,1006.6,42.9,19.7,0.99
Ampara,2012-05-20,34.2,26,30.3,41.7,26,36.6,25.3,75.84,7.9,136,1006,50.6,18.2,1
Ampara,2012-05-22,33.6,26.5,30.4,40.9,26.5,36.3,25,73.62,13.4,230.9,1006.6,55.7,18.1,0.01
Ampara,2012-05-23,34.3,26.2,30.4,41.6,26.2,35.6,24.2,70.44,14,188.2,1006.4,38.6,19,0.03
Ampara,2012-05-24,34,26.3,30.5,40.7,26.3,35.6,24.2,69.91,15.8,180.2,1005.8,53.4,18.9,0.06
Ampara,2012-05-25,32.8,27.7,30.3,38,31.2,35,23.6,67.91,17.4,201.3,1005.3,52.6,19.1,0.09
Ampara,2012-05-26,31.3,27.1,29.3,34.9,30,33.3,23.2,70.2,9.5,202.3,1006.1,75.3,19.6,0.13
Ampara,2012-05-27,33.5,24.6,29.6,39.3,24.6,33.9,23.7,71.42,11.7,234.7,1005.5,51.7,18.9,0.18
Ampara,2012-05-28,33.7,25.8,30.1,40,25.8,34.4,23.3,67.8,13.9,192.3,1005.3,59.5,19.1,0.23
Ampara,2012-05-29,34.2,26,30.2,40.6,26,34.8,23.8,69.6,8.3,196.1,1005.7,59.5,19.1,0.28
Ampara,2012-05-30,33.4,26,29.8,38.5,26,33.6,23,67.84,7.2,172.3,1005.1,83.1,19.1,0.34
Ampara,2012-05-31,34,25.9,30.3,38.9,25.9,34,22.5,64.03,8,167.3,1004.3,65.7,19.3,0.39
Ampara,2012-06-01,34.2,26.7,30.6,39.7,29.3,35.1,23.3,66.31,8.4,210.5,1004.5,39,19.7,0.44
Ampara,2012-06-02,33.8,27.4,30.6,41,31.8,37.4,25.3,73.85,18.2,192,1004.6,45.7,20,0.47
Ampara,2012-06-03,34.4,26,30.5,40.9,26,35.3,23.7,67.6,7.7,132.7,1004.5,58.8,18.9,0.49
Ampara,2012-06-04,32.9,25.6,29.9,40.4,25.6,35.3,24.5,73.23,6.9,158,1005,38.4,18.9,0.5
Ampara,2012-06-05,33.9,26,30.5,39.3,26,35.1,23.9,69.14,8.8,239.7,1005.6,61,19.6,0.51
Ampara,2012-06-06,33.6,26.3,29.8,38.5,26.3,33.4,23,67.69,8.9,225.5,1005.2,76.7,19.1,0.53
Ampara,2012-06-07,34,26.1,30.3,39.9,26.1,33.9,22.5,63.76,8.3,207.6,1005.1,57.8,19.3,0.56
Ampara,2012-06-08,34.5,27,30.6,38.8,29.4,34.5,22.5,62.87,9.4,169.3,1006.1,59.7,19.1,0.61
Ampara,2012-06-09,34.6,27,30.6,39.6,29.4,33.8,21.9,60.7,7.6,224.1,1006.3,69.2,19.3,0.66
Ampara,2012-06-10,34.9,26,30.3,38.3,26,32.5,20.7,58.03,10.9,264.1,1005.7,78.4,18.5,0.71
Ampara,2012-06-11,32.1,24.3,28.9,37.8,24.3,32.2,22.3,67.92,14.3,164.2,1005.2,77.5,18.5,0.76
Ampara,2012-06-12,34.5,24.6,29.8,37.3,24.6,32.1,21.4,62.7,10.3,223.5,1005.6,70.3,18.6,0.81
Ampara,2012-06-13,32.6,25.5,29.5,38.1,25.5,33.2,23,68.82,7.6,210.6,1006.4,56.6,18.7,0.85
Ampara,2012-06-14,33.3,25.6,29.6,38.4,25.6,33.2,22.9,68.19,9.4,284.8,1007.2,39.5,19.1,0.89
Ampara,2012-06-15,32.7,26.6,29.6,37.6,26.6,33.3,23.6,71.02,11.5,150.9,1006.7,38.1,19.8,0.93
Ampara,2012-06-16,34.5,26.5,30.2,38.5,26.5,33.8,23.1,67.21,8.8,187.8,1006.3,35.2,19.1,0.96
Ampara,2012-06-17,34,26.6,30.1,36.8,26.6,32.3,21,59.33,10.8,244.3,1007,70.6,18.7,0.98
Ampara,2012-06-18,33.2,25.9,29.4,34.6,25.9,31,19.9,57.74,9.6,187.3,1008.7,72.9,18.6,1
Ampara,2012-06-19,34.1,25.2,29.7,35.5,25.2,30.8,18.8,53.21,7.3,219.3,1008.3,74.9,19,1
Ampara,2012-06-21,32,24.5,29,36.5,24.5,31.3,21.3,64.09,8.3,152.8,1007.2,76.5,18.5,0.02
Ampara,2012-06-22,32.7,26.4,29.3,37.5,26.4,32.4,22.8,68.46,15.5,154.6,1007.4,36.6,19.7,0.04
Ampara,2012-06-23,32.4,25.9,29.3,37.6,25.9,33.1,23.2,70.16,14.3,150.2,1006.7,31.4,19.8,0.07
Ampara,2012-06-24,32.6,24.7,28.6,38.2,24.7,32.3,23.2,73.1,17.7,183,1006.2,41,18.4,0.11
Ampara,2012-06-25,32,23.9,27.9,36.6,23.9,31.1,23.1,75.74,8.5,178.9,1007.9,52.2,18.3,0.16
Ampara,2012-06-26,31.4,24.3,28.6,36.8,24.3,32.3,23.8,76.09,14,147.8,1008.7,26.3,18.9,0.21
Ampara,2012-06-27,31.4,25.1,28.9,37,25.1,33,23.8,74.43,17.7,226.1,1008.5,57.6,18.6,0.27
Ampara,2012-06-28,32.2,24.7,28.9,37.7,24.7,32.6,23.6,73.72,9.7,146.7,1007.7,68.3,18.7,0.33
Ampara,2012-06-29,32.5,25.9,29.6,39.1,25.9,33.4,23,68.08,15.4,104.8,1006.6,52.5,19.5,0.38
Ampara,2012-06-30,33.2,26.3,29.6,37.4,26.3,33.1,22.6,66.35,11.3,165.7,1005.4,65,19.3,0.43
Ampara,2012-07-01,34.2,26,29.9,38.7,26,32.8,21.5,60.98,9,142.3,1004.2,81.7,18.5,0.46
Ampara,2012-07-02,33.8,26.3,29.2,36.7,26.3,31.3,21.3,63.46,4.8,170.8,1004.8,78.7,18.6,0.49
Ampara,2012-07-03,34.4,25.4,29.8,36.7,25.4,31.8,20.9,60.49,6.7,259.2,1004.5,64.3,19,0.5
Ampara,2012-07-04,33.8,24.8,29.8,37.1,24.8,32.2,21,60.25,9.1,248.6,1003.9,16.7,19.3,0.51
Ampara,2012-07-05,32.8,24.5,29.2,38.9,24.5,33.2,23.3,71.35,12,168.8,1004.5,33.8,19.3,0.52
Ampara,2012-07-06,33.5,26.3,29.4,38.2,26.3,33.1,23.2,69.82,12,243.2,1004.6,40.3,19.7,0.55
Ampara,2012-07-07,33.9,26.6,30.1,38.8,26.6,33.6,22.7,65.3,11,206.2,1004,44.1,19.5,0.59
Ampara,2012-07-08,32.4,24.8,28.7,37.2,24.8,32.3,23.2,72.52,11.3,191.7,1003.8,66.4,18.7,0.63
Ampara,2012-07-09,32,24.5,29.1,36.9,24.5,32.7,23,70.44,10.4,143,1004.4,55.1,18.8,0.68
Ampara,2012-07-10,32.2,26.2,29,36.3,26.2,32.2,22.5,68.43,13.1,178,1005.8,71.7,18.9,0.73
Ampara,2012-07-11,33.4,26,29.6,36.8,26,32.4,21.8,63.97,13.8,198.3,1006,31,19.4,0.77
Ampara,2012-07-12,33.4,25.1,29.2,37.9,25.1,33.1,23.3,71.29,15.2,144.7,1006.2,41.6,18.3,0.82
Ampara,2012-07-13,32.4,26.1,29.1,38.4,26.1,33,24.1,75.14,11,157.3,1005.8,54.7,17.8,0.87
Ampara,2012-07-14,31.8,26.3,28.5,38.1,26.3,31.5,23.6,75.18,13.1,185.4,1005.6,70.9,17.1,0.91
Ampara,2012-07-15,31.2,23.7,28.1,36.9,23.7,31.7,23.9,78.68,9.4,165.7,1006.3,78.7,17,0.94
Ampara,2012-07-16,31.3,24.9,28.5,37.1,24.9,32.8,24.3,78.63,14.1,164,1007.4,80.5,18.2,0.97
Ampara,2012-07-17,30.8,25.7,28.6,37,25.7,32.9,24.4,78.64,12.5,162.3,1008.3,76.6,18.6,0.99
Ampara,2012-07-18,33.1,25.1,29.3,37.1,25.1,32.8,22.9,68.92,11.1,192.4,1008.5,65.6,18.6,1
Ampara,2012-07-20,33.7,25.9,29.8,38.4,25.9,33.3,22.7,66.9,9.5,126,1006.5,43.5,19.3,0.01
Ampara,2012-07-21,32.7,26.1,29.8,38.1,26.1,33.4,22.7,66.07,7,108.4,1007,68,19.1,0.03
Ampara,2012-07-22,34,24,29.5,37.8,24,32.8,22.2,66.06,7.7,170,1006.2,27.4,18.5,0.06
Ampara,2012-07-23,33.6,25.2,29.7,38.9,25.2,33.4,22.8,66.92,5.7,110.5,1005.4,44.4,18.8,0.1
Ampara,2012-07-24,32.7,25.1,29.6,38.7,25.1,33.6,23.1,68.61,8,165.5,1005.2,56.1,18.7,0.14
Ampara,2012-07-25,33.4,25.8,29.9,39.9,25.8,34.1,23.4,68.9,10,160.2,1006.1,44.1,19.2,0.2
Ampara,2012-07-26,33.8,25.4,30,38.3,25.4,34,23,67.4,8.3,91.1,1006.1,43.7,19.3,0.26
Ampara,2012-07-27,33.4,26,29.9,38,26,33.5,22.8,66.91,11.3,130.6,1005.5,29,19.7,0.31
Ampara,2012-07-28,33.1,26.2,29.8,37.9,26.2,34.1,23.2,68.58,11.2,158.7,1006.2,27.5,20.1,0.37
Ampara,2012-07-29,33.7,23.7,28.9,36.5,23.7,32.1,22.6,70.13,10.6,218.8,1007.6,40.6,19.1,0.42
Ampara,2012-07-30,33,24.6,29.3,37.3,24.6,32.7,22.5,67.52,9.3,148.2,1008,49,19.1,0.46
Ampara,2012-07-31,32.1,25.4,29.4,37.2,25.4,33.4,23.5,71.25,12.3,159.5,1008.3,45.5,19.3,0.48
Ampara,2012-08-01,32.1,24.9,29.1,37.3,24.9,32.6,22.4,67.46,20.5,176.4,1008.6,45.3,19.3,0.5
Ampara,2012-08-02,32.4,24.9,29.3,37.1,24.9,32.1,21.8,64.89,11.5,203.5,1008.4,51.7,19.3,0.5
Ampara,2012-08-03,34.1,26.4,29.8,36.4,26.4,32.3,21.3,61.41,9.1,237.2,1007.6,85.9,19.5,0.52
Ampara,2012-08-04,33.2,26.6,29.6,36.5,26.6,32.4,21.9,64.08,8.3,176.7,1007,69.5,19.1,0.53
Ampara,2012-08-05,32.9,24.9,29,37.2,24.9,31.9,22,66.5,8.8,247.9,1007,63.2,18.6,0.56
Ampara,2012-08-06,34.2,25.2,29.3,37.4,25.2,32.4,22.2,66.39,17.4,165.1,1007.5,67.9,18.8,0.61
Ampara,2012-08-07,31.1,25.4,28.5,36,25.4,31.6,22.5,70.35,19.2,182.3,1008.2,80.5,18.7,0.65
Ampara,2012-08-08,32.9,25.2,28.9,36.1,25.2,32.1,22.6,69.47,18.9,148.1,1008.1,62.3,19,0.69
Ampara,2012-08-09,32.1,25,29.4,36.6,25,32.6,22.3,66.25,8,153.7,1007.3,48.7,19.3,0.74
Ampara,2012-08-10,33.3,27.7,30,37.4,31.2,33.8,22.9,66.65,12.2,189.9,1007.1,77.8,19.6,0.79
Ampara,2012-08-11,32,25.9,28.9,37.4,25.9,32.5,23.2,71.86,19.5,146.3,1008.2,66.7,19.5,0.83
Ampara,2012-08-12,31.2,24.5,28.3,36.5,24.5,31.8,23.1,73.49,18.5,182,1008.1,44.5,18.3,0.88
Ampara,2012-08-13,30.9,25.1,28.2,35.5,25.1,31.6,23.4,75.48,21.4,160.7,1007.5,51.9,18.1,0.92
Ampara,2012-08-14,30.7,25.9,28,36,25.9,30.8,23.2,75.85,20.2,148.5,1007.9,41,18.9,0.95
Ampara,2012-08-15,31.7,25,27.8,36.7,25,30.5,23.2,76.18,14.7,232.8,1008,45.8,18.9,0.98
Ampara,2012-08-16,31.3,25.2,28.8,35.9,25.2,32.3,23.3,72.65,8.1,156.4,1007.3,52.9,19.1,1
Ampara,2012-08-17,32,26.9,29.2,35.9,29.2,32.1,21.9,65.31,11.8,257.2,1007,62.3,19.2,1
Ampara,2012-08-19,33.2,24.8,29.3,36.5,24.8,32.3,22.1,66.2,10,133,1005.9,31.4,19.1,0.02
Ampara,2012-08-20,32,23.9,28.6,35.8,23.9,31.6,21.9,67.95,12.2,188.4,1006,39.8,19.1,0.05
Ampara,2012-08-21,30.5,25.5,28.8,35,25.5,31.7,22.1,67.52,20.8,172.1,1007.3,74.9,18.9,0.09
Ampara,2012-08-22,31.1,25.8,28.7,35,25.8,31.8,22.7,70.54,17.4,159.8,1007.6,57.9,18.7,0.14
Ampara,2012-08-23,30.9,25,28.7,35.6,25,32.2,23.1,71.97,14.3,161.8,1007.9,35.7,18.7,0.19
Ampara,2012-08-24,31.6,26.9,28.5,36.3,29.6,32.1,23.4,74.57,9.6,248.7,1008,55.1,19.3,0.25
Ampara,2012-08-25,29.4,25.9,27.8,33.8,25.9,30.8,23.2,76.46,8.5,153.8,1007.7,64.3,19.1,0.3
Ampara,2012-08-26,33.8,26.1,29.4,37.4,26.1,32.3,22.1,65.59,8,118.4,1007.3,57.3,19,0.36
Ampara,2012-08-27,33.7,25.4,30,36,25.4,31.8,20.3,57.14,6.4,149.2,1007.5,75.5,18.7,0.41
Ampara,2012-08-28,32.6,25.8,29.4,36.8,25.8,31.8,21.3,62.68,9.6,160.8,1007.8,90.1,18.8,0.45
Ampara,2012-08-29,31.9,24.1,28.1,35.9,24.1,31.1,22.6,72.3,13.7,153.7,1007.7,72.6,18.7,0.47
Ampara,2012-08-30,31.1,25.1,28.3,35.6,25.1,30.8,22.6,71.73,15.8,205.4,1007.5,68.8,18.7,0.49
Ampara,2012-08-31,31.9,26.3,29,35.5,26.3,32.4,23.1,71.36,10.5,157.1,1007.5,70.1,19.4,0.5
Ampara,2012-09-01,32.3,26.6,28.3,36.3,26.6,31.4,24,78.58,11,193.1,1007.5,62.8,19.1,0.51
Ampara,2012-09-02,30.6,24,28.1,36.4,24,31.6,24,79.16,16.3,177.7,1006.7,48.1,18.7,0.52
Ampara,2012-09-03,33.6,24.2,29.2,38.2,24.2,33,23.3,71.79,7.1,151.7,1005.8,47.3,18.5,0.54
Ampara,2012-09-04,32.9,26,29.3,37.4,26,32.4,22.5,67.27,10.9,157.4,1007.1,80.3,19.2,0.58
Ampara,2012-09-05,31.8,25.4,28.9,37.4,25.4,33.1,23.8,74.43,12.1,143.7,1007.4,35,19.4,0.62
Ampara,2012-09-06,31.8,25.9,29.1,37.9,25.9,33.5,24.1,75.26,19.3,157.8,1008.1,41.2,18.7,0.66
Ampara,2012-09-07,31.7,25.6,27.8,37.5,25.6,30.6,24.1,80.84,5.4,203.2,1008.4,63.3,18.2,0.71
Ampara,2012-09-08,30.2,25.7,27.2,36.3,25.7,28.9,24,83,7,182.7,1008.2,71.4,19,0.75
Ampara,2012-09-09,32.4,24.3,28.8,38.3,24.3,32,23.4,73.54,7.6,182.9,1007.8,81.3,18.4,0.8
Ampara,2012-09-10,31.4,25,28.4,36.4,25,32,23.4,74.81,5.8,173.7,1008.4,80.9,18.6,0.85
Ampara,2012-09-11,31.4,25.1,28.6,37,25.1,32.7,23.9,76.05,9,117.4,1008.3,67.5,19.2,0.89
Ampara,2012-09-12,33.1,25,29,37.6,25,32.7,23.3,72.26,16,176.7,1008.5,54.1,18.5,0.93
Ampara,2012-09-13,31.2,25.1,28.9,36.6,25.1,32.5,23.3,72.59,15,149,1009,59.7,18.7,0.96
Ampara,2012-09-14,31.8,26.4,29.3,37.3,26.4,33.4,23.6,71.57,35.1,219.7,1008.5,38.8,19.5,0.99
Ampara,2012-09-15,32.5,26,29.3,36.5,26,32.8,23.1,70,15,159.7,1007.8,53.3,19,1
Ampara,2012-09-17,33.1,24.7,29,38,24.7,33.4,24,75.1,13.3,146,1007.6,37,18.4,0.01
Ampara,2012-09-18,32.2,25.1,28.6,37.2,25.1,32.3,23.5,74.51,12,218.8,1007.8,66.7,18.7,0.04
Ampara,2012-09-19,31.2,24.8,28.1,36.2,24.8,31.4,23.6,77.09,17,161.5,1007.5,54.5,18.7,0.08
Ampara,2012-09-20,31,25.2,27.5,36.8,25.2,29.7,23.8,80.45,22.1,156,1008.4,57.8,19,0.12
Ampara,2012-09-21,30.5,25.4,28.3,35.8,25.4,31.8,24,77.96,9.6,171.3,1008.8,49,19.4,0.18
Ampara,2012-09-22,31.6,26.6,28.4,36.6,26.6,31.8,23.5,74.89,10.6,194.2,1009.3,52.2,19.3,0.23
Ampara,2012-09-23,30.3,24.6,27.9,35.2,24.6,31.1,23.5,77.15,6.4,176.8,1008.9,76.6,18.8,0.28
Ampara,2012-09-24,33,25.4,28.4,37.4,25.4,31.3,23,73.43,14.1,177.2,1008.4,65.4,18.8,0.34
Ampara,2012-09-25,30.9,24.5,27.7,36.5,24.5,29.8,23.1,76.48,13.2,167.3,1008.3,61.9,18.9,0.39
Ampara,2012-09-26,32.8,23.8,28.8,37,23.8,31.8,22.5,70,8,144,1008.9,83,18.9,0.43
Ampara,2012-09-27,33.2,25.7,29.2,35.9,25.7,32.3,22.4,67.89,9.5,127.7,1009.3,82.5,19.1,0.46
Ampara,2012-09-28,31.5,25.4,28.1,36.5,25.4,30.7,22.9,74.41,8.8,213.7,1008.5,70.1,19.2,0.49
Ampara,2012-09-29,32.3,25.4,28.8,37,25.4,32.4,24,76.52,10.1,233.9,1007.5,63.6,19.8,0.5
Ampara,2012-09-30,33.8,23.8,29,36.1,23.8,32,22.4,69.36,8.2,225.5,1007.5,49.1,19.3,0.5
Ampara,2012-10-01,30.8,23.9,28.4,36.1,23.9,32.1,23.2,73.69,15.6,162.5,1008.4,39.3,19,0.51
Ampara,2012-10-02,31.6,25.1,28.9,36.3,25.1,32.7,23.6,73.91,20.6,185.7,1009.2,16,19.5,0.53
Ampara,2012-10-03,31,24.9,28.6,36.3,24.9,32.5,23.6,74.75,15.1,159.7,1009.5,21.8,18.7,0.55
Ampara,2012-10-04,30.6,24.5,28.7,35.2,24.5,32.5,23.4,73.59,14.4,188.3,1008.8,16.3,19.3,0.59
Ampara,2012-10-05,31.4,25.4,29.1,37.1,25.4,32.6,22.9,70.26,11.3,157.8,1009.7,28.9,19.8,0.63
Ampara,2012-10-06,30.9,26.4,28.7,36.7,26.4,32.8,24.2,76.96,14.1,139,1010.2,29,19,0.67
Ampara,2012-10-07,31.5,24.8,28.4,36.7,24.8,32.3,23.8,76.49,10.6,180.8,1010,44.5,18.2,0.72
Ampara,2012-10-08,30,24.2,27.3,35.9,24.2,29.7,23.4,79.78,9.1,152,1008.8,50.8,18.3,0.76
Ampara,2012-10-09,30.7,24.3,27,36.5,24.3,29.2,23.4,81.09,7.7,169,1007.9,62.5,18.4,0.81
Ampara,2012-10-10,30.6,24.5,26.9,35.2,24.5,28.9,23.4,81.69,7.4,170.9,1008.3,66.2,17.7,0.86
Ampara,2012-10-11,30.4,23.9,27.4,35.8,23.9,30.1,23.5,80.05,8.3,134.8,1008.8,52.5,19,0.91
Ampara,2012-10-12,31.7,25.5,28.6,37.8,25.5,32.5,23.9,76.37,9.1,151.7,1009.3,37.8,19.1,0.95
Ampara,2012-10-13,31.3,25.8,28.6,37.5,25.8,32.6,24.6,79.67,7.7,157.6,1010,43,19.8,0.98
Ampara,2012-10-14,30.2,24.1,26.5,34.4,24.1,27.5,22.8,80.76,13.1,212,1011,71.6,18.7,1
Ampara,2012-10-15,29.2,23.2,26.4,33.7,23.2,27.9,23,81.8,15.5,177.8,1011.8,46.4,18.8,1
Ampara,2012-10-16,28.9,23.8,25.9,32.9,23.8,26.8,23,84.59,8,168.6,1012.1,92,18.8,0.01
Ampara,2012-10-17,28.2,23.9,26.2,32,23.9,27.5,23.2,84.07,7,157.2,1010.5,90.6,18.6,0.03
Ampara,2012-10-18,29.8,23.6,26.3,34.6,23.6,27.4,23.5,85.22,8.7,150.5,1009.4,76.5,18.5,0.06
Ampara,2012-10-19,27.9,24.7,26.2,31.7,24.7,27.9,24.1,88.23,4.8,147.6,1008.9,85,19,0.11
Ampara,2012-10-20,30.4,25.4,27.5,36.2,25.4,30.4,24.4,83.81,6.7,117.3,1009.3,50.2,17.6,0.16
Ampara,2012-10-21,30.1,23.6,27.2,35.8,23.6,30,24.2,84.56,7.2,120.2,1009.7,39.7,18.5,0.21
Ampara,2012-10-22,28.8,23.8,26.5,33.8,23.8,28.1,24.2,87.78,7.7,65.3,1009.7,78.7,18.4,0.27
Ampara,2012-10-23,27.7,24.4,25.9,31.2,24.4,26.8,23.9,88.68,4.6,145,1009.1,80.5,18.3,0.32
Ampara,2012-10-24,29,24.2,27.2,34,24.2,30.4,24.3,84.93,7.6,65.6,1009.1,61.5,18.5,0.37
Ampara,2012-10-25,29.5,24.4,27.6,34.8,24.4,30.8,24,81.21,9.1,102.8,1008.8,59.5,18.1,0.41
Ampara,2012-10-26,29.5,25.6,27.7,34.7,25.6,31.3,24.4,82.72,8.8,186.8,1008,67.1,19,0.45
Ampara,2012-10-27,30.7,25.3,27.8,37.1,25.3,31.3,24.4,82.26,15.6,130.5,1007.7,65.3,19.3,0.47
Ampara,2012-10-28,30.2,24.7,26.6,35.3,24.7,28.3,24.1,86.61,9.4,249.4,1006.4,91.6,17.1,0.49
Ampara,2012-10-29,25.5,23.4,24.6,25.5,23.4,24.6,23,90.75,15.3,287.1,1003.9,99.5,9.8,0.5
Ampara,2012-10-30,26.5,23.7,25,26.5,23.7,25.1,22.7,86.89,22.3,282.1,1003.8,100,15.6,0.5
Ampara,2012-10-31,29.4,24,26,33.2,24,27,22.9,83.44,9.2,178.9,1005.3,99.3,18.6,0.52
Ampara,2012-11-01,26.6,23.8,25.3,26.6,23.8,25.3,23.7,90.81,5.4,195.7,1008.3,100,18.1,0.53
Ampara,2012-11-02,29.6,24.6,27.3,35.3,24.6,30.3,24.5,85.11,11.1,143.5,1008.7,83.6,19.3,0.56
Ampara,2012-11-03,29.8,25.6,27.6,35.5,25.6,30.3,24.4,83.24,4.4,222,1009.4,73.7,19.1,0.6
Ampara,2012-11-04,30,23.2,27,35.7,23.2,29.6,24,83.98,6.3,104.5,1008.2,35.5,18.2,0.64
Ampara,2012-11-05,29.8,23.2,26.7,35.3,23.2,28.8,23.6,83.71,9.3,135,1008.8,56.3,18,0.68
Ampara,2012-11-06,29.9,24.1,27.2,34.7,24.1,29.8,23.8,82.23,5.5,143.4,1009.4,61.1,18.9,0.73
Ampara,2012-11-07,28.7,24.6,27.2,33.3,24.6,30,24.1,83.54,6.8,117.2,1009.6,64.5,18.6,0.78
Ampara,2012-11-08,29.2,24.2,27.1,33.6,24.2,29.5,24.2,84.46,9.5,134.4,1009.4,63.2,18.8,0.83
Ampara,2012-11-09,29.5,25.1,27.6,34.6,25.1,30.7,24.3,82.7,9.3,135.3,1009.7,47,19.7,0.88
Ampara,2012-11-10,29.1,26,27.3,33.7,26,29.9,24.4,84.46,7,160.6,1010.8,74,19.4,0.92
Ampara,2012-11-11,26.9,22,24.3,30,22,24.7,23.1,93.2,13.6,190.6,1011,97.4,15.1,0.96
Ampara,2012-11-12,29.3,21.4,25.8,33.3,21.4,27.2,22.7,83.48,10,146.4,1010,67.7,17.9,0.99
Ampara,2012-11-13,28.8,23.9,26.2,33.2,23.9,27.3,23.9,87.62,36.5,264.5,1009.8,77.8,18.5,1
Ampara,2012-11-15,27.4,24.7,25.5,31.5,24.7,26,24,91.68,7.6,319.4,1008.7,92.6,15.3,0.02
Ampara,2012-11-16,26.8,24.4,25.3,29.3,24.4,26,23.6,90.3,7.9,268.2,1010.5,94.2,17,0.05
Ampara,2012-11-17,28.9,23.9,26.7,33.1,23.9,28.8,23.3,82.32,13.8,186,1010,76,17.6,0.09
Ampara,2012-11-18,28.8,23,26.5,32.4,23,27.8,22.3,78.13,10.4,34,1009.6,46.2,17.9,0.14
Ampara,2012-11-19,29.1,23.2,26.5,31.9,23.2,27.5,22.1,77.59,8.8,33.5,1009.4,35.4,17.9,0.19
Ampara,2012-11-20,29.3,24.6,26.8,32.8,24.6,28.3,22.7,78.61,8,115,1009.8,28.8,18.3,0.25
Ampara,2012-11-21,30.2,23.5,27.4,34,23.5,29.9,23.1,78.43,7.2,102.3,1009.7,23,18.5,0.3
Ampara,2012-11-22,30,24.5,27.6,35.1,24.5,31,24.3,82.76,10.6,84.5,1009.7,31,17.9,0.35
Ampara,2012-11-23,29.7,25.6,27.9,35.3,25.6,31.5,24.6,82.46,11.2,97.7,1009.7,44,19,0.39
Ampara,2012-11-24,30.1,26,28,34.2,26,31.3,23.9,79.13,10.2,138.7,1009.6,58.9,19,0.43
Ampara,2012-11-25,28.4,23.8,26.2,32.9,23.8,27.6,24.1,88.91,11.2,245.5,1010,92.8,17,0.46
Ampara,2012-11-26,29.1,25.6,27.1,34.4,25.6,29.3,24.6,86.58,8.6,148.9,1009.8,74.9,16.6,0.48
Ampara,2012-11-27,28.4,23.7,26.2,32.7,23.7,27.3,23.7,86.38,12.4,243.7,1010.1,88.5,18.1,0.49
Ampara,2012-11-28,28.4,23.1,26.1,32,23.1,27.6,22.9,83.38,22.3,195,1009.8,87,18.1,0.5
Ampara,2012-11-29,27.8,25.2,26.7,30.6,25.2,28,22.4,77.36,18.4,299.3,1009.4,95.4,18.9,0.51
Ampara,2012-11-30,27.4,23.9,26.2,29.2,23.9,26.9,21.2,74.64,12,295.8,1010.1,71.2,18.8,0.52
Ampara,2012-12-01,28.5,23.5,26.4,30.6,23.5,27.1,20.9,72.52,14.8,159.6,1009.8,53.5,19.1,0.54
Ampara,2012-12-02,29.5,22.4,26.1,31.1,22.4,26.8,21.4,76.67,9.6,283.6,1010,26.4,18.1,0.57
Ampara,2012-12-03,29,21.8,26.2,32.8,21.8,28,22.8,81.8,7.5,149.3,1008.4,36.8,18.6,0.61
Ampara,2012-12-04,28.7,24.8,27,33.1,24.8,29.5,23.7,82.39,7.6,133.5,1008.5,88.7,18.5,0.65
Ampara,2012-12-05,29,24.3,26.8,33.7,24.3,29,24.2,86.08,7.5,151.2,1009,45,18.7,0.7
Ampara,2012-12-06,28.1,24.6,26.3,34,24.6,28,24.8,91.31,8,135.6,1010.1,79.3,18.2,0.75
Ampara,2012-12-07,27.7,26.5,27.1,32,26.5,30.3,24.6,86.19,14.8,98.9,1010.4,66,17.4,0.8
Ampara,2012-12-08,27.8,24.9,26.8,32,24.9,29.3,23.9,84.66,4.6,123,1011.1,61.5,19,0.85
Ampara,2012-12-09,27.4,24.7,26.3,30.4,24.7,27.7,22.6,80.04,12.1,59.3,1011,74.6,18.4,0.9
Ampara,2012-12-10,28.2,23.1,26,30.4,23.1,26.6,21.5,76.73,9.3,68.5,1010.7,29.1,18.6,0.95
Ampara,2012-12-11,28.9,21.6,25.9,32.6,21.6,27.1,22.2,80.18,11.2,79.7,1010.9,45.5,18.8,0.98
Ampara,2012-12-12,28.8,22.2,26.1,32,22.2,27.5,22.4,80.51,7.7,139,1010.9,38.7,18.5,1
Ampara,2012-12-14,28.9,22.6,26.5,31.8,22.6,28.4,22.2,77.91,7.6,177.4,1012.2,41,19.1,0.01
Ampara,2012-12-15,27.9,24.4,25.4,31.7,24.4,25.8,23.6,90.06,10.1,161.6,1011.9,93.7,18.5,0.03
Ampara,2012-12-16,27.8,24.2,25.6,31.2,24.2,26.3,23.5,88.41,22.3,81.4,1010.6,97.9,13.7,0.07
Ampara,2012-12-17,27.7,22.1,25.4,32,22.1,26,23.8,90.92,35.3,82.6,1009.3,99.5,11.4,0.11
Ampara,2012-12-18,26.7,23.4,24.4,26.7,23.4,24.4,23.4,94.22,33.5,125.6,1010.9,94.5,14.6,0.16
Ampara,2012-12-19,25.4,23,24.3,25.4,23,24.3,23.1,93.4,2.2,141.4,1009.9,95.4,17.6,0.21
Ampara,2012-12-20,27.6,23.5,25.8,31.4,23.5,26.6,24,90.48,5.4,123.9,1009.2,85.6,18.8,0.26
Ampara,2012-12-21,27.4,23.2,25.2,30.7,23.2,26,23.6,90.65,7.6,136.7,1009.2,76.6,16.5,0.31
