name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility
Kurunegala,6/3/2016,31.8,22.6,28.8,39.8,22.6,33.9,24.5,77.88,22.3,227.2,1008,56,12.3
Kurunegala,6/4/2016,31.1,21.6,28.4,38.4,21.6,33.3,24.4,79.28,20.5,236.3,1007.9,59.4,12.3
Kurunegala,6/5/2016,31.6,22.4,28.2,39.5,22.4,32.9,24.4,80.03,24.1,224.1,1008.7,57.4,13
Kurunegala,6/6/2016,31.8,22.3,28.1,38.7,22.3,32.2,24.2,80.09,24.1,211.6,1008.7,52,12.6
Kurunegala,6/7/2016,31.8,21.1,27.5,39.7,21.1,31,23.8,80.92,31.7,196.8,1008.9,47.2,12.8
Kurunegala,6/8/2016,31.1,21,26.2,37.9,21,28.1,23.5,85.91,27.7,193.9,1009.8,63.2,12.4
Kurunegala,6/9/2016,30.8,21.8,26.7,37.6,21.8,29.5,24,85.22,24.1,197.9,1010.5,54.7,12
Kurunegala,6/10/2016,30.1,22,26.8,36,22,29.9,23.7,83.76,18.4,214.7,1011,52.6,13.3
Kurunegala,6/11/2016,31.5,22.2,28.2,38.3,22.2,32.4,23.8,77.84,18.4,228.3,1010.9,47.5,12.8
Kurunegala,6/12/2016,31.1,22.7,27.8,40.8,22.7,32,24.4,82.09,24.1,235.3,1010.3,53.3,12.3
Kurunegala,6/13/2016,31.6,22.4,27.8,38.8,22.4,31.7,23.7,78.48,22.3,233.8,1010.8,62.7,12.8
Kurunegala,6/14/2016,31.1,22.6,28.1,38.2,22.6,32.4,23.9,78.21,22.3,237.2,1009.8,61.5,12.8
Kurunegala,6/15/2016,30.6,23.3,28.3,36.3,23.3,32.3,23.6,75.92,22.3,247.6,1008.5,59.1,12.9
Kurunegala,6/16/2016,30.1,23.4,28.1,36.3,23.4,32,23.6,76.71,20.5,243,1007.5,80,12.8
Kurunegala,6/17/2016,29.6,23.8,27.5,35.9,23.8,30.9,23.6,79.37,20.5,236.8,1006.8,62.9,12
Kurunegala,6/18/2016,29.3,21.8,27.5,35.4,21.8,30.9,23.3,78.13,18.4,235.3,1006.7,65.4,12.6
Kurunegala,6/19/2016,29.8,22.2,27.2,34.7,22.2,30.1,22.7,76.77,20.5,244.5,1006.9,56.3,12.8
Kurunegala,6/20/2016,30.6,22.6,27.4,36.6,22.6,30.4,22.5,74.61,22.3,237.5,1006.6,50.1,13
Kurunegala,6/21/2016,30.1,21,27,35.5,21,29.4,22.6,77.38,20.5,231.3,1006.8,57.6,12.5
Kurunegala,6/22/2016,31.3,23.3,28,36.6,23.3,31.2,22.7,73.07,16.8,253,1008,43.1,13
Kurunegala,6/23/2016,30.8,23.2,27.6,36.1,23.2,30.3,22.3,72.99,22.3,258.3,1008.7,61.4,13.2
Kurunegala,6/24/2016,31.6,23,27.9,37.2,23,31,22.7,73.84,22.3,258.6,1007.1,58.5,13.5
Kurunegala,6/25/2016,31.3,22.5,27.8,35.7,22.5,30.6,22.3,72.7,25.9,261,1007.8,34.4,15
Kurunegala,6/26/2016,30.8,21.8,27.1,36.4,21.8,30.2,23,78.64,18.4,247.9,1008.8,44.3,13.3
Kurunegala,6/27/2016,31,22.6,27.8,36.4,22.6,31.6,23.9,79.78,22.3,227.2,1007.6,57.8,13.2
Kurunegala,6/28/2016,31.1,23.2,27.6,37.9,23.2,31.2,23.3,77.46,20.5,234.7,1008.2,55.9,13.5
Kurunegala,6/29/2016,30.3,23.1,27.7,36.3,23.1,31.6,23.9,79.65,24.1,220,1008.9,57.2,13
Kurunegala,6/30/2016,31.6,22.9,28.1,36.7,22.9,31.7,23.3,75.89,20.5,240,1008.7,43.7,13.7
Kurunegala,7/1/2016,32.1,22.6,28.1,38.2,22.6,31.9,23.4,75.97,22.3,231.3,1008,36.4,13.8
Kurunegala,7/2/2016,32,22.8,28.3,36.8,22.8,32.1,23.4,75.41,22.3,238.1,1008.5,40.8,13
Kurunegala,7/3/2016,34,21.5,28.2,39.8,21.5,31.7,23.1,74.41,16.6,221.8,1008.4,46.6,13.5
Kurunegala,7/4/2016,33.3,22.9,28.1,38.1,22.9,31.2,22.7,73.2,18.4,244.3,1009.1,42.9,13.4
Kurunegala,7/5/2016,32.6,17.3,27.8,37.7,17.3,31.1,22.9,74.95,18.4,237.6,1009.2,37.6,13
Kurunegala,7/6/2016,31.8,21.5,28.1,37.8,21.5,32,23.3,75.52,16.6,232.5,1009,45.4,13
Kurunegala,7/7/2016,33.1,19.9,27.9,39.8,19.9,31.6,23.3,76.41,20.5,238.2,1008.7,46.1,13.1
Kurunegala,7/8/2016,30.1,22.8,27.8,36.3,22.8,31.6,24,79.94,18.4,242.3,1009,58.8,13
Kurunegala,7/9/2016,30.1,23.7,27.7,35.6,23.7,31.4,24,80.61,22.3,242.7,1008.8,60.7,12.7
Kurunegala,7/10/2016,30.1,22.4,27.7,36.6,22.4,31.3,23.6,78.64,20.5,242.3,1008.9,57.6,12.2
Kurunegala,7/11/2016,31.6,23.2,28.1,37.5,23.2,31.9,23.4,75.71,18.4,248.3,1008.6,49,13
Kurunegala,7/12/2016,30.6,23.6,28.1,35.6,23.6,31.6,23.2,74.99,18.4,251.3,1009.3,48.7,12.6
Kurunegala,7/13/2016,30.8,22.6,27.5,35.4,22.6,30.3,22.4,74.38,18.4,244.7,1009.2,44,13.2
Kurunegala,7/14/2016,31.6,22.4,27.7,37.2,22.4,30.8,22.8,75.07,20.5,234.2,1007.6,57.2,13
Kurunegala,7/15/2016,29.1,22.4,27,34.1,22.4,29.8,22.8,77.84,18.4,226,1008,75.1,12.9
Kurunegala,7/16/2016,30,21.7,27.4,35.5,21.7,30.4,23,77.35,27.7,217.1,1008.4,57.3,12.2
Kurunegala,7/17/2016,30.6,21.6,26.2,35.5,21.6,28.2,22.9,82.23,18.4,211.6,1010.5,64.6,12.5
Kurunegala,7/18/2016,30.3,21.4,27.1,35.9,21.4,29.7,22.8,77.5,20.5,227.1,1010.7,59,13.4
Kurunegala,7/19/2016,32.1,21.9,27.4,36.5,21.9,30.2,22.4,74.84,14.8,238.8,1009.3,53.3,13
Kurunegala,7/20/2016,32.3,21.8,27.4,37.3,21.8,30.4,23,77.53,16.6,246.5,1008.8,65,13.3
Kurunegala,7/21/2016,31,22.3,27.4,36.4,22.3,30.6,23,77.02,22.3,258,1008.1,59.6,13.2
Kurunegala,7/22/2016,31,22.4,27.6,35.3,22.4,30.6,22.6,74.3,16.6,252.7,1008,60.8,13
Kurunegala,7/23/2016,30.1,21.9,27.2,34.3,21.9,29.8,22.4,75.36,18.4,237.5,1007.9,55.8,13.7
Kurunegala,7/24/2016,28.8,22.6,26.7,33,22.6,29.3,22.7,78.93,18.4,236,1007.8,65.4,12.8
Kurunegala,7/25/2016,30.6,21.5,26.9,35.5,21.5,29.5,22.7,78.52,16.6,228.7,1007.5,67.7,13
Kurunegala,7/26/2016,30.8,22,27.3,36.1,22,29.9,23,78.34,18.4,195.5,1009.1,58.8,12.5
Kurunegala,7/27/2016,29.1,21.3,26.3,33.7,21.3,28.2,23.3,84.24,22.3,199.5,1007.9,64.9,12.3
Kurunegala,7/28/2016,30.1,21.1,26.9,34.5,21.1,29.1,22.6,78.2,24.1,204.1,1008,51.3,12.3
Kurunegala,7/29/2016,30.1,21,26.7,35.2,21,29.4,23,80.53,20.5,229.7,1010.2,68.2,11.7
Kurunegala,7/30/2016,30.6,21.4,27,35.6,21.4,29.8,23,79.31,22.3,225.1,1009.1,68.4,12.1
Kurunegala,7/31/2016,30.8,21.6,27.5,35.1,21.6,30.5,22.8,75.66,20.5,233.5,1010,49.9,12.6
Kurunegala,8/1/2016,30.6,22.7,27.3,35.1,22.7,30.3,22.9,77.07,20.5,242.3,1010.1,46.6,12.6
Kurunegala,8/2/2016,32.1,22.7,27.8,36,22.7,30.6,22.4,73.24,18.4,247.3,1008.2,50.8,12.7
Kurunegala,8/3/2016,30.8,23,27.8,35.6,23,30.9,22.6,73.4,20.5,240.9,1007.8,44.5,12.8
Kurunegala,8/4/2016,30.8,22.9,27.8,35.8,22.9,31,23,75.29,22,245,1009.6,40.5,12.3
Kurunegala,8/5/2016,32.6,23.4,28.5,37.2,23.4,32.2,23.4,74.24,20.5,245.3,1008.3,35.5,12.1
Kurunegala,8/6/2016,32.3,23.2,28,35.8,23.2,31,22.5,72.49,20.5,240.4,1008.9,40.3,12.8
Kurunegala,8/7/2016,32.8,22.5,28.1,37.7,22.5,31.4,23,74.24,16.6,238.9,1009.6,65.9,12.3
Kurunegala,8/8/2016,33.3,21.4,27.8,39.1,21.4,30.9,22.7,74.66,18.4,252,1009.6,69,12.9
Kurunegala,8/9/2016,29.1,21.3,27.4,33.7,21.3,30.7,23.1,77.49,20.5,243,1010.3,71.3,11.9
Kurunegala,8/10/2016,32.3,23.3,28.6,36,23.3,31.9,22.8,71.47,22.3,238,1009.4,55.8,12
Kurunegala,8/11/2016,33.1,20.4,27.6,37,20.4,30.6,22.4,73.87,20.5,235.7,1011.3,50.6,12.4
Kurunegala,8/12/2016,31.1,21.8,27.6,35.8,21.8,30.7,22.7,74.89,18.4,237.7,1010.7,73.7,12.6
Kurunegala,8/13/2016,32.8,22.4,28,36.8,22.4,31.3,22.8,73.97,22.3,231.8,1009.7,62.1,12.1
Kurunegala,8/14/2016,30.1,22.9,27.6,36,22.9,31,23.4,78.04,22.3,245.5,1009.4,55.2,12.4
Kurunegala,8/15/2016,30.5,22.5,27.9,35.2,22.5,31.3,23,74.66,22.3,237.7,1008.8,57.1,12.2
Kurunegala,8/16/2016,30.1,22.9,27.6,35.2,22.9,30.6,22.6,74.1,24.1,247.5,1008.8,66.5,12.1
Kurunegala,8/17/2016,30.1,22.9,28,34.3,22.9,31.2,22.6,72.46,22.3,245,1008.2,56.9,11.8
Kurunegala,8/18/2016,32.3,22.6,27.9,36.5,22.6,31.1,22.8,74.57,20.5,239.5,1008,70.5,12.4
Kurunegala,8/19/2016,33.3,22.3,28.5,38.1,22.3,31.8,22.9,72.44,16.6,247.3,1007.2,66.9,12.1
Kurunegala,8/20/2016,32.8,21.9,27.8,36.8,21.9,30.8,22.6,73.83,22.3,229.3,1007.7,66.2,12.3
Kurunegala,8/21/2016,32.1,21.8,27.6,36.6,21.8,30.8,23,76.27,22.3,234.9,1007.5,62,12.7
Kurunegala,8/22/2016,30.3,21.7,26.9,37.1,21.7,29.9,23.3,81.16,20.5,239,1009,72.1,11.7
Kurunegala,8/23/2016,30.8,22.7,27.4,35.2,22.7,30.7,23.4,78.84,22.3,231.5,1008.9,56.9,11.5
Kurunegala,8/24/2016,32.8,20.9,27.5,36.6,20.9,30.4,22.6,75.55,22.3,233.8,1008.2,70.3,13
Kurunegala,8/25/2016,30.1,22.8,27.2,34.4,22.8,29.9,22.6,75.99,18.4,239.6,1008.8,56.8,12.1
Kurunegala,8/26/2016,31.3,22.6,27.4,35,22.6,30.2,22.6,75.22,18.4,239,1008.5,73,12.6
Kurunegala,8/27/2016,29.6,23,27.3,33.5,23,30.1,22.7,76.47,20.5,232.5,1008.4,63.4,12
Kurunegala,8/28/2016,32.3,22.2,27.2,35.8,22.2,29.7,22.4,75.58,25.9,230.8,1009.5,71.6,12
Kurunegala,8/29/2016,31.8,22,27.4,35.4,22,30.2,22.6,75.3,20.5,233.8,1009,53.8,11.8
Kurunegala,8/30/2016,31.6,22.6,27.5,35.2,22.6,30.5,22.8,76.2,20.5,224.2,1007.7,55.6,12.2
Kurunegala,8/31/2016,31.1,22.1,27.4,35.6,22.1,30.2,22.8,76.34,27.7,214.6,1008.9,62,10.8
Kurunegala,9/1/2016,31.3,21.3,27.1,35,21.3,29.3,22.7,77.67,20.5,218.5,1009.8,55.6,12
Kurunegala,9/2/2016,29.3,20.7,26.6,32.7,20.7,28.6,22.2,76.96,24.1,225.8,1010.9,63.1,12.1
Kurunegala,9/3/2016,30.8,20.7,26.9,34.8,20.7,29.1,22.3,76.21,22.3,213.9,1010.7,69.3,12.5
Kurunegala,9/4/2016,31.3,21.2,27,35.5,21.2,29.7,22.6,77.24,18.4,223.7,1011.7,66.2,11.6
Kurunegala,9/5/2016,33.3,20.5,27.3,36.8,20.5,29.9,22.4,75.31,24.1,217.4,1011.9,57.1,12.6
Kurunegala,9/6/2016,32.8,20.9,27.1,35.7,20.9,29.7,22.1,74.63,22.3,231.5,1012,49.4,11.8
Kurunegala,9/7/2016,33.3,21.2,27.1,36.5,21.2,29.1,21.4,71.84,20.5,239.6,1010.4,47.7,12.7
Kurunegala,9/8/2016,29.1,19.7,26.3,32.1,19.7,27.9,21,72.8,16.6,230.9,1010.8,45.7,11.8
Kurunegala,9/9/2016,32.3,19.7,27.1,35.8,19.7,29.3,21.9,73.59,24.1,216.2,1010.3,57.7,12.7
Kurunegala,9/10/2016,34.1,20.6,27.4,37.1,20.6,29.9,22.1,73.62,22.3,224.3,1009.9,46.3,12.6
Kurunegala,9/11/2016,32.1,20.2,27.2,35.5,20.2,29.5,21.8,73.42,20.5,234.3,1009,56.8,13.1
Kurunegala,9/12/2016,32.8,22.2,27.1,36,22.2,29.6,22.2,75.12,20.5,240.9,1008.5,69.3,12.9
Kurunegala,9/13/2016,32.3,21.3,26.9,35.8,21.3,29.3,22.3,76.57,18.4,230.2,1008.5,65.7,13.3
Kurunegala,9/14/2016,32.1,22.6,27.3,36.6,22.6,30,22.7,76.33,18.4,234.5,1008.2,70.8,12.4
Kurunegala,9/15/2016,31,22.4,27.2,35.5,22.4,30.2,23,77.72,20.5,233.5,1008.7,74.9,12.6
Kurunegala,9/16/2016,30.1,20.4,27.3,34.3,20.4,30.1,22.5,75.54,24.1,226.5,1009.4,62.4,11.9
Kurunegala,9/17/2016,33,22,27.5,36.6,22,30.1,22.4,74.69,20.5,225,1009,61.6,12.5
Kurunegala,9/18/2016,31.6,21,26.8,35,21,29.2,22.2,76.9,20.5,222.3,1010.3,64.6,13.8
Kurunegala,9/19/2016,32,21.2,27,35.9,21.2,29.5,22.3,75.94,16.6,237.2,1009.4,62.8,13.4
Kurunegala,9/20/2016,32.3,21.9,27.3,35.8,21.9,29.9,22.4,74.96,20.5,236.3,1009.7,68.6,13
Kurunegala,9/21/2016,32.8,22.9,27.5,36.4,22.9,30.1,22.2,73.33,22.3,240.1,1009.2,71.7,13.1
Kurunegala,9/22/2016,32.6,23.3,27.5,35.7,23.3,30.2,22.4,74,20.5,238,1009.2,71.5,12.7
Kurunegala,9/23/2016,31.8,22.9,27.2,36.1,22.9,29.8,22.4,75.16,30.4,237.3,1008,68.6,13
Kurunegala,9/24/2016,33.8,22.9,27.5,36.8,22.9,30.2,22.2,73.44,20.5,238.3,1007.2,63.4,13
Kurunegala,9/25/2016,32.3,22.5,27.3,35.7,22.5,29.8,22,73.51,18.4,238.1,1007.9,62.6,13.4
Kurunegala,9/26/2016,34.3,22.6,27.9,38.2,22.6,30.6,22.2,71.83,18.4,234.5,1008.4,58.5,13.3
Kurunegala,9/27/2016,32.8,21.8,28,36.8,21.8,30.9,22.5,72.8,22.3,229.1,1009,65.3,13.2
Kurunegala,9/28/2016,32.8,22,27.5,36.6,22,30.2,22.5,74.99,20.5,228.9,1008.7,53.8,13.2
Kurunegala,9/29/2016,33.6,22,27.6,37,22,30.5,22.6,74.83,20.5,231.1,1008.3,49.6,12.8
Kurunegala,9/30/2016,32.1,21.2,27.7,36.1,21.2,30.7,22.8,75.4,18.4,234.8,1007.6,52.5,12.7
Kurunegala,10/1/2016,34,20.3,27.6,37,20.3,30.2,22,72.47,20.5,226.7,1008.6,46.6,12.6
Kurunegala,10/2/2016,33.3,20.2,27.5,37.8,20.2,30.5,22.5,74.71,18.4,221.7,1009.7,46.7,12.3
Kurunegala,10/3/2016,33.8,19.6,27.3,37.9,19.6,29.6,22.1,74.21,14.8,220.8,1009.1,46.5,13.2
Kurunegala,10/4/2016,33.8,19.3,27,36.8,19.3,29.2,22.2,76.16,18.4,213,1009.5,49.7,12.3
Kurunegala,10/5/2016,34.3,21.2,27.8,37.1,21.2,30.6,22.4,73.24,18.4,241.4,1009.2,46.4,12.5
Kurunegala,10/6/2016,34.3,20.7,28,35.8,20.7,30.5,21.6,69.28,18.4,242.8,1009.5,38.4,13
Kurunegala,10/7/2016,34,20,27.4,34,20,29.3,20.5,67.05,20.5,236.4,1010.2,38.9,12.6
Kurunegala,10/8/2016,34.3,17.4,27.2,35.8,17.4,29.1,20.9,69.97,18.4,225.6,1010.8,38.2,13
Kurunegala,10/9/2016,33.8,21.6,27.7,37.9,21.6,30.6,22.4,74.08,22.3,226.7,1010.6,53.4,13.8
Kurunegala,10/10/2016,34,19.9,27.9,35.7,19.9,30.2,21.2,68.4,18.4,243,1010.3,40,13.4
Kurunegala,10/11/2016,34.3,19.6,27.7,35.9,19.6,29.9,21,68.36,18.4,238.9,1010.1,32,13.1
Kurunegala,10/12/2016,34.3,19.4,27.8,36.4,19.4,30.3,21.3,68.95,16.6,246.7,1009.4,38.1,13
Kurunegala,10/13/2016,33.1,19.7,27.8,37,19.7,30.5,22.3,73.05,18.4,227.4,1008.9,45,13
Kurunegala,10/14/2016,30.1,22,27.4,34.3,22,30.1,22.9,76.86,16.6,256.7,1009.3,57.1,11.8
Kurunegala,10/15/2016,32,20.6,27.3,36.4,20.6,29.8,22.7,76.73,14.8,213.1,1009.7,52.4,12.6
Kurunegala,10/16/2016,32.6,21.5,26.1,37,21.5,27.9,22.5,82.21,13,159.4,1009.7,62.8,13.7
Kurunegala,10/17/2016,34.6,20.6,27.4,35.4,20.6,29.8,22.4,75.89,16.6,212.4,1008.7,45.3,12.6
Kurunegala,10/18/2016,32.8,20.4,27.9,38.4,20.4,30.8,23.1,75.99,16.6,212.1,1008.2,53.5,11.9
Kurunegala,10/19/2016,32.3,20.9,27.5,38.1,20.9,30.3,22.8,76.35,16.6,242.9,1007.8,76.8,11.8
Kurunegala,10/20/2016,32.8,20.2,27,36.2,20.2,28.9,22.4,76.87,18.4,222.5,1007.7,55.3,9.9
Kurunegala,10/21/2016,31,20.6,27.2,34.4,20.6,29.7,22.1,74.17,22.3,234.8,1009.3,51.2,11.9
Kurunegala,10/22/2016,29.1,20.9,26.3,32.9,20.9,28.2,22.5,80.15,16.6,222.7,1010.7,55.6,12.8
Kurunegala,10/23/2016,31,19.4,27,36.7,19.4,29.8,22.8,78.56,16.6,231,1011.2,49.2,13
Kurunegala,10/24/2016,29.1,20.9,25.6,32.1,20.9,27,22.6,83.95,20.5,223.9,1011,63.8,11.3
Kurunegala,10/25/2016,31.3,19.5,26.5,34.6,19.5,28.6,22.4,79.44,18.4,211.3,1009.6,49.2,12.3
Kurunegala,10/26/2016,30.3,19.8,26.2,33.8,19.8,28.1,22.2,79.53,13,214.1,1009.5,42.7,12.6
Kurunegala,10/27/2016,31.1,20.8,26.6,35.5,20.8,28.7,22.5,78.92,14.8,213.7,1010.6,52.9,11.4
Kurunegala,10/28/2016,33,19.8,27,38.2,19.8,29.5,22.5,77.01,14.8,228.6,1010.4,43.8,12
Kurunegala,10/29/2016,31.6,19.6,27.2,35.6,19.6,29.8,22.6,76.59,16.6,219.1,1010.4,48.5,12.7
Kurunegala,10/30/2016,32.8,20.7,27.3,38.6,20.7,30,23.1,78.8,16.6,210.5,1008.7,56.1,11.7
Kurunegala,10/31/2016,31.3,20.6,26.4,36.8,20.6,28.7,22.7,81.07,13,200.8,1011.3,66.2,12.8
Kurunegala,11/1/2016,33,19.6,26,38.7,19.6,27.6,22.8,83.56,18.4,214.4,1010.7,60.3,10.4
Kurunegala,11/2/2016,31,21.5,25.8,36.4,21.5,27.4,23,85.06,14.8,251.1,1009.6,69.8,10.4
Kurunegala,11/3/2016,30.3,21.6,25.5,35.9,21.6,26.8,22.7,84.79,13,158.1,1009.6,67.4,11.9
Kurunegala,11/4/2016,29.1,20.3,24.4,32.1,20.3,24.8,22.3,88.51,13,212.2,1010.9,66.7,10.3
Kurunegala,11/5/2016,29.3,19.8,25.3,34.4,19.8,27.1,23.1,87.89,16.6,186.3,1009.7,61.6,11.4
Kurunegala,11/6/2016,27.8,19.9,24.8,31.5,19.9,25.2,22.8,88.99,11.2,161.9,1010.7,74.5,10.3
Kurunegala,11/7/2016,32.1,19.9,26.7,36.1,19.9,28.8,22.4,78.9,9.4,215.8,1011.2,40.9,11.9
Kurunegala,11/8/2016,31.8,19.7,26.9,35.3,19.7,29.2,22.5,78.17,14.8,227.7,1011.1,39.9,11.4
Kurunegala,11/9/2016,31.3,19.8,26.2,35.1,19.8,27.8,21.8,77.86,14.8,168.1,1011.9,48.9,11.7
Kurunegala,11/10/2016,32.3,20.7,26.8,35.6,20.7,28.5,21.4,73.32,18.4,143.6,1011,37.6,10.1
Kurunegala,11/11/2016,32.3,20.8,27.1,35.8,20.8,29.4,22.5,76.9,13,190,1010.3,31.7,10.2
Kurunegala,11/12/2016,32,21.9,27,36.1,21.9,29.2,22.7,78.4,16.6,140.6,1010.6,48.4,11.4
Kurunegala,11/13/2016,32.1,21,26.3,37.6,21,28.2,22.9,82.26,13,171.8,1011.2,50.2,12
Kurunegala,11/14/2016,32.3,21.1,26.1,37.3,21.1,27.5,22.9,83.37,14.8,150.7,1011.3,64.2,12.1
Kurunegala,11/15/2016,31.3,19.9,26.4,36.6,19.9,28.5,22.4,79.76,14.8,168.8,1010.4,47.4,13.7
Kurunegala,11/16/2016,32.1,18.8,25.5,36.7,18.8,26.6,22.3,83.92,16.6,106.5,1010.2,48.4,12.5
Kurunegala,11/17/2016,31.1,20.7,25.1,34.7,20.7,26.2,22.6,86.94,16.6,79.9,1009.8,55.2,10.7
Kurunegala,11/18/2016,31.1,19.8,25.8,36.7,19.8,27.4,22.5,83.06,20.5,58.9,1008.9,51.2,11.6
Kurunegala,11/19/2016,29.1,20.9,25.8,33.7,20.9,27.6,22.9,84.78,16.6,108.4,1008.5,71.8,11.6
Kurunegala,11/20/2016,29.3,19.9,25.6,33.2,19.9,26.9,22.8,84.79,13,164.3,1009.3,67.6,12.7
Kurunegala,11/21/2016,31,20.2,25.9,35.3,20.2,27.7,22.5,82.27,16.6,111,1009.1,49.2,12.7
Kurunegala,11/22/2016,31.6,21.1,26.2,38,21.1,28.2,23.2,84.79,13,128.7,1008.8,56.6,11.6
Kurunegala,11/23/2016,32.3,21.5,26.9,36.5,21.5,29.1,22.9,79.84,14.8,78.6,1008.8,49.1,12.8
Kurunegala,11/24/2016,31.1,19.9,26.7,35.6,19.9,28.5,21.9,76.16,24.1,58.9,1009.4,39.7,13
Kurunegala,11/25/2016,32.3,20,27.1,36.7,20,29.2,21.8,73.38,24.1,83.7,1008.9,26.7,11.9
Kurunegala,11/26/2016,31.1,21.3,26.6,34.7,21.3,28.3,22,76.62,16.6,103.8,1010.1,55,12.5
Kurunegala,11/27/2016,30.1,20.5,25.9,32.4,20.5,27,21.3,76.76,22.3,60.2,1010.3,32,11.9
Kurunegala,11/28/2016,30,19.3,25.4,32.8,19.3,26.3,20.9,77.03,18.4,150.8,1010.9,38.9,10.9
Kurunegala,11/29/2016,29.6,17.8,25.3,31.4,17.8,26.2,20.2,74.58,14.8,151.8,1011.5,53,11.1
Kurunegala,11/30/2016,28.1,20.1,25,30.8,20.1,25.7,20.8,77.63,14.8,32.8,1011.5,67.8,9.8
Kurunegala,12/1/2016,30.1,19.1,25.6,32.6,19.1,26.3,19.8,70.95,9.4,231,1010.5,45.6,9.8
Kurunegala,12/2/2016,31.6,19.4,26.2,35,19.4,27.8,21.3,75.34,16.6,182.7,1010.9,18.7,9.8
Kurunegala,12/3/2016,32.8,17.4,26.1,34.8,17.4,27.6,20.7,73.45,13,188.9,1012.5,18.2,11.2
Kurunegala,12/4/2016,32.3,20.1,26.5,36,20.1,28.4,22.6,80.01,13,172.8,1012.9,29.6,10.3
Kurunegala,12/5/2016,33.1,18.9,27.4,35.6,18.9,29.2,21.2,71.29,22.3,101.2,1010.5,18,13.9
Kurunegala,12/6/2016,32.1,19.9,27,33.6,19.9,27.7,19.7,66.53,27.7,31.7,1010.3,11.1,14.5
Kurunegala,12/7/2016,31.1,18.5,26.2,35.6,18.5,27.9,21.3,75.31,24.1,120.1,1010.6,31.4,12.9
Kurunegala,12/8/2016,32.3,21.5,27.1,35.8,21.5,29.5,22.9,78.93,18.4,144.7,1010.5,64.6,12.3
Kurunegala,12/9/2016,30.1,20.5,26.4,33.4,20.5,28.3,22.5,79.9,14.8,275.6,1010,59.6,11.2
Kurunegala,12/10/2016,31,20.8,26.5,36.7,20.8,28.6,23.1,82.28,14.8,210.6,1009,52.8,10.5
Kurunegala,12/11/2016,31.3,20,26.6,34.8,20,28.3,21.6,75.41,14.8,229.4,1009.4,38,10.8
Kurunegala,12/12/2016,31.6,20.1,27.5,34.4,20.1,29.9,21.4,70.21,20.5,247.1,1008.4,41,13
Kurunegala,12/13/2016,32.6,19.6,27.4,35.1,19.6,29.2,20.6,67.41,16.6,228,1009.3,44.8,13
Kurunegala,12/14/2016,32.3,18.1,26.5,35.4,18.1,27.6,20,68.95,9.4,160,1010.8,43.2,12.6
Kurunegala,12/15/2016,32.1,17.9,26.6,34.2,17.9,27.8,20.2,69.91,14.8,164.6,1010.9,31,12.3
Kurunegala,12/16/2016,32.5,21.1,26.7,36,21.1,28.5,21.5,74.06,16.6,100,1011.5,27.5,12.8
Kurunegala,12/17/2016,32.1,20.1,26.5,35.9,20.1,28.2,21.9,77.13,24.1,44.3,1012.2,43.4,11.7
Kurunegala,12/18/2016,32.1,18.8,26.9,34.3,18.8,27.7,20.1,68.91,25.9,70.3,1011.7,28.4,12.3
Kurunegala,12/19/2016,30.1,19.2,25.6,32.6,19.2,26.4,21.4,78.83,22.3,32.1,1011.3,70,9.7
Kurunegala,12/20/2016,32.3,21.6,27,38.7,21.6,29.4,23.1,80.27,14.8,160.2,1010.6,47.9,12.4
Kurunegala,12/21/2016,33,20.3,27,36.9,20.3,29.1,22.5,77.18,14.8,131.9,1011.6,38.6,12.2
Kurunegala,12/22/2016,31.1,19.4,26.9,35.6,19.4,28.7,21.7,74.21,16.6,167.5,1012,39.2,12.5
Kurunegala,12/23/2016,32,17.2,23.7,31.2,17.2,23.7,16.7,68.43,20.5,39.9,1011.2,3.8,15.8
Kurunegala,12/24/2016,31,13.7,23.8,31,13.7,24,17.1,68.51,16.6,138.3,1010.2,6.3,18.3
Kurunegala,12/25/2016,31.1,14.5,23.7,31.4,14.5,23.9,17.3,69.54,14.8,156.1,1011,4.5,13.2
Kurunegala,12/26/2016,32,18.8,26,35.5,18.8,27.4,20.6,73.06,22.3,131.5,1010.2,49.7,13.3
Kurunegala,12/27/2016,32.1,21.5,26.2,35.9,21.5,27.9,22.5,80.6,27.7,103.1,1009,64.4,11.7
Kurunegala,12/28/2016,31.1,21.5,25.7,35.4,21.5,26.8,22.7,84.74,13,106.6,1009.5,60.1,12.5
Kurunegala,12/29/2016,30.1,21.1,25.8,33.4,21.1,27,21.8,80.41,18.4,58,1010.4,47.4,12
Kurunegala,12/30/2016,32.1,20,26.5,34.3,20,27.4,20.4,71.32,25.9,48.5,1011.5,24.1,13.6
Kurunegala,12/31/2016,32.1,19.7,26.8,33.6,19.7,27.7,20.3,69.18,25.9,42.4,1010.6,45.2,12.7
Kurunegala,1/1/2017,32.1,20.1,26.6,34.3,20.1,27.7,20.7,71.34,22.3,55.6,1010.9,44.1,12.2
Kurunegala,1/2/2017,32,19.8,26.3,34.6,19.8,27.7,21.1,74.23,20.5,81.4,1011.7,53,12.7
Kurunegala,1/3/2017,32.1,20.3,26.7,34.3,20.3,28.1,20.8,71.75,29.5,122.8,1011.5,44.5,13.1
